Text,ToxiGen Score,toxic,severe_toxic,obscene,threat,insult,identity_hate
"I'm also a sock puppet of this account...SUPRISE!!
-sincerely,
            The man that will track you down from the Internet and kill you",98.145592212677,1,0,0,1,0,0
Are you fucker mother fucker have nothing to do but block University computers. Go and suck cocks,99.73406195640564,1,0,1,0,1,0
"It's from one of the many books on various bands... I thought it was from Cult Rockers, but I just checked and Supertramp isn't in there.  I will seek out a source for this quote. -",0.07956632180139422,0,0,0,0,0,0
"HELLO 

You disgrace to humanity. Stop wasting valuable Internet resources (your killing the fucking planet) and throw out your PC. PS it's like 3am what the fark kinda life do you have on Wikipedia 24/7. A VERY SAD AND LONELY ONE LOL. Life's too short find something better to do",99.4251012802124,1,0,1,0,1,0
I've explained my reasoning for this block at User_talk:Gwen_Gale#User:Professional_Assassin.,0.08492342894896865,0,0,0,0,0,0
When an article is created about that album then a disambiguation page will be created.,0.07266356842592359,0,0,0,0,0,0
"Your retarded bot 

Your bot is entirely automated, that is wrong.  You should not leave an unattented script just running through the site like that, it is idiotic of you to suppose that your scripting abilities are so perfect that they will only ever make proper edits.  Banning me doesn't help anything, dipshit, since I have as many IPs as I want.",99.24678206443787,1,0,0,0,1,0
"two reversions on Hezbollah 

Could you explain on the talk page why you have reverted my edit twice?",0.08453110931441188,0,0,0,0,0,0
DISLIKE RACISM AND I CAN SEE THAT YOU HAS PROBLEMS WITH PEOPLE WHO SPEAKS SPANISH. YOU ARE AN ANTISEMITE TOO.,98.60775470733643,1,0,0,0,0,0
"""
The name """"Yuen Lou"""" looks to be just a variation of """"Yuen Lo"""", the name Jackie used under his sifu at the opera school.  """,0.09690058068372309,0,0,0,0,0,0
"2010]]
[[User talk:Wikireader41/Archive4|Archive 5-Mar 15",0.1053081126883626,0,0,0,0,0,0
"I realize now that the article doesn't quite say what I thought it said. If anyone can find a citation stating that there exists a proper subfield of  isomorphic to itself, I would be very interested in seeing it (and we could reinclude the clause with the citation).",0.09435531683266163,0,0,0,0,0,0
"""

I didn't cherry-pick anything, these are the official and only facts: """"While essentially every CNN program was down double-digits, 9pmET, which is home to “Piers Morgan Tonight,” and 7pmET, which is home to “Erin Burnett OutFront,” each had their worst performance in the demo in 20 years.""""  http://www.mediabistro.com/tvnewser/may-2012-ratings-cnn-hits-20-year-low_b130250   """,0.11281677288934588,0,0,0,0,0,0
"Direct/Indirect relation 

Is it correct to say that (technically) if a 45 degree shot (by elevation) reaches the longest distance, then a 30 degree (45-15) will reach the same distance as a 60 degree (45+15) shot?
If so, could the lower-than-45 shot be considered direct fire, and the higher-than-45 shot considered indirect fire? If so, I think this is a great explanation (or one way of viewing things).",0.07595468778163195,0,0,0,0,0,0
"Warning. Earth, I'd like to leave you access to your talk page so that in perhaps six months you can convince us that we should try again - if you're so inclined. But you're making it hard. If you continue these abusive comments, I will revoke your talk page access.",0.3645617747679353,0,0,0,0,0,0
"""

 should be jaeger 

regardless of what other people have """"decided"""", erens name should be jaeger.
its like calling light (from death note) raito.

at least in the anime, the people dubbing take care to correctly pronounce the foreing names (ie, all of them, except mikasa)

jaeger means hunter, a german word.
guess what eren does in the series?
  """,0.23258407600224018,0,0,0,0,0,0
"""

Thank you for experimenting with  Wikipedia. Your test worked, and it has been reverted or removed. Please use the sandbox for any other tests you may want to do. Take a look at the welcome page to learn more about contributing to our encyclopedia. A link to the edit I have reverted can be found here: link. If you believe this edit should not have been reverted, please contact me. — talk """,0.08295951411128044,0,0,0,0,0,0
"""Please discuss how factual, accurate biographical information about Courtney Ford is """"vandalism"""".  I look forward to hearing your evidence.

""",0.11079625692218542,0,0,0,0,0,0
"Used Car Expert page/image
Thank you for your note about the image of Used Car Expert magazine - I have had the copyright owner, who gave me permission for the picture email, as above.213.123.123.110",0.08565965690650046,0,0,0,0,0,0
"However, it is still in error to assert he doesn't work the equations himself, or that he is handicapped.",0.11889741290360689,0,0,0,0,0,0
Pretty humorous comment from someone who promotes the far-leftist blog Daily Kos on his user page,0.3564357990399003,0,0,0,0,0,0
Seems we both have some.,0.11665933998301625,0,0,0,0,0,0
Don't be evasive.  I shall have to repeat myself.  How many people argued for its deletion?  Don't lock pages when you don't get your own way.  —,0.17531842458993196,0,0,0,0,0,0
"Edit request on 29 October 2013 

The Arctic Monkeys played Walk on the Wild Side in honour of Lou Reed at Echo Arena, Liverpool, a day after the musician's death.
http://www.rollingstone.com/music/videos/arctic-monkeys-cover-lou-reeds-walk-on-the-wild-side-20131029",0.07770342053845525,0,0,0,0,0,0
"""

Gurch is...an interesting fellow.  Just don't take his comments to heart, but take his advice on board 1 Talk/ """,0.13079122873023152,0,0,0,0,0,0
"IT WASNT VANDALISM, DICKHEAD",99.7204601764679,1,0,1,0,1,0
"""You need to understand that he is not here do help Wikipedia, he is here with a political mission: """"attack brazilian press"""" (no, I'm not crazy, but I see this crazy people all day, here in Brazil). """,4.936232045292854,0,0,0,0,0,0
"season 5 issues
Not sure why you removed my edits on the season 5 futurama issue, but I think it has merit. The total lack of season 5 info is confusing and not sure why the season 5 info is replaced by the movie information. You could have informed me at least on why you removed my discussion comment.",0.08482382982037961,0,0,0,0,0,0
"WP:FILM December 2010 Newsletter
The December 2010 issue of the WikiProject Film newsletter has been published. You may read the newsletter, change the format in which future issues will be delivered to you, or unsubscribe from this notification by following the link. If you have an idea for improving the newsletter please leave a message on my talk page. Happy editing!  (talk • contrib)",0.07794058765284717,0,0,0,0,0,0
"""

 You Suck 

If you don't undelete the page """"Barry Dejay"""" I will %$#@ you!""",99.11393523216248,1,0,1,0,1,0
"""
See Internet_Explorer#Market share history overview by year and version. IE7 is with us for some time to come, like it or not. But if others using it have no problems, that's fine, I'm not worried about my specific workplace.  come howl! """,0.0912598567083478,0,0,0,0,0,0
I like the example given on the following post - http://theautomaticearth.blogspot.com/2011/07/july-28-2011-real-black-real-swan.html 167.30.73.70,0.08584113093093038,0,0,0,0,0,0
"Hahaha, you dont actually believe this bullshit you are telling me right now? You are talking about the access to the country or representatives to the government, not Kim Jong Un himself. Those are two totally different things (although I could understand your stupidity, since North Koreans think that Kim Jong un is the governement, im just saying). Go Troll somewhere else kid.",97.92441725730896,1,0,1,0,0,0
"Blocking Mardyks 

Guess what? Loser! Know what a cockblocker is? Hahahaha ~M~ 71.39.183.86",0.8937039412558079,1,0,0,0,0,0
"and I don't want to use it again. I don't understand why FayssalF insists on NAccount. I could have wrote to him using any other account, maybe he would have kept it instead of NAccount",0.14893179759383202,0,0,0,0,0,0
"Thank you 

I just wanted to say it.",0.13256313977763057,0,0,0,0,0,0
"Well, you never answered my question about your specific intention at Talk:Mystery Science Theater 3000#Episodes/Experiments vs. Movies. Can I assume from your posting title that your intention is to create individual MST3K episode articles? I'm on record as believing this could be useful, but am not prepared at this time to do any significant work on it, as I'm stretched way too thin right now. ~  (talk)",0.08462108089588583,0,0,0,0,0,0
Nobody cares.  Seriously.  It's just self-referential trivia. Guy (),0.17759010661393404,0,0,0,0,0,0
"i understand what i see, i do not see scholarship, i see stealing-grasping-greed.   it's animalistic. try this   2+2 = 4   in any culture  ).  switch to math, you wil like it, no levantian in math. )

amanbir

117.226.28.239",0.8775150403380394,0,0,0,0,0,0
"I guess u don't know Greek cuz it took u forever to translate,second if u read carefully does not say anything about u..",0.16511863796040416,0,0,0,0,0,0
"You have never met or been photographed with Keith Wigdor. 

Whoever you are, I am asking you to not interfere with the article about Keith Wigdor.  You have no resources or connections to him (unless you are somehow being deceptive), so really you are not any sort of expert on this artist.   20:04, 17 Dec 2004 (UTC)",0.16689974581822753,0,0,0,0,0,0
"""

 Holocaust denial 

If there is no actual proof that Jeff Rense advocates holocaust denial, then the category """"Holocaust deniers"""" should be removed.""",0.38706373888999224,0,0,0,0,0,0
Wikipedia administrators are defending a mass-murdering psychopath.,99.1546094417572,1,0,0,0,0,0
"Censorship 

It's my understanding that you're supposed to warn someone before asking the administrators to block them.  So consider this a warning.  Don't delete my comments again. -",0.29369283001869917,0,0,0,0,0,0
"April 2010 

Your attitude and comments to  are not appreciated.  Please remain civil.",0.11681602336466312,0,0,0,0,0,0
". I am certain that it was injury and not sickness, regardless of how it occurred",0.07772604585625231,0,0,0,0,0,0
"I told you I won't comment on it again, what more do you want?",0.27119682636111975,0,0,0,0,0,0
"Hebrew Name of Lydia 
Appologies to Til Eulenspiegel I thought you were one of the idiots which your user page indicates you actually do well struggling against. 
Genesis 10:יג  וּמִצְרַיִם יָלַד אֶת-לוּדִים וְאֶת-עֲנָמִים, וְאֶת-לְהָבִיםוְאֶת-נַפְתֻּחִים.TAB13 And Mizraim begot Ludim, and Anamim, and Lehabim, and Naphtuhim,
You see Ludim are from Mitzraim not to be confused with Lud son of Shem (in the far east).
Best wishes and keep up the good work.81.103.121.144",98.01744222640991,0,0,0,0,1,0
"(which they are: have you considered that you have irrationally laid waste to six months of my life, which I have dedicated to this project?)",3.3992864191532135,0,0,0,0,0,0
"""

Did you scout for sources prior to the prod? Eh, no.... ♦ Dr. Blofeld 

""",0.1201416365802288,0,0,0,0,0,0
"""\
You wasted your own time! Take this advice with you: Pull your head out of your ass! Be real and don't spend the rest of your life sucking ass. Have a nice life! Goodbye!  (mailbox) """,99.4258165359497,1,0,1,0,1,0
I also told him that counts of using admin tools for deciding on content and misrepresentation of policy/norms has been sanctioned in the past.,0.07537101628258824,0,0,0,0,0,0
AGF requires me not to think you were reverting to the user's preferred version.  It might look better if you allow another admin to make that edit.,0.08395003387704492,0,0,0,0,0,0
"Delete this?  No way, I consider it a trophy ).",0.0898445665370673,0,0,0,0,0,0
"Actually, Bzfoster will be unable to edit the article as it is semi-protected as well PC2'd. Log out and try for yourself.",0.08956753299571574,0,0,0,0,0,0
I believe that I have obeyed the communities rules. I do understand the rules about personal attacks. But it appeares to me that they are being applied unjustly in this instance. I have provided countless hours of academic research and input for Wikipedia. Please assume good faith on the part of the blocking admin! I am an intelligent adult. I naturally assume good faith until other parties demonstrate they don't. It seems to me this is a one-side affair.,0.23057886864989996,0,0,0,0,0,0
"""

 Please do not add unsourced negative or controversial biographical material to pages, as you did with this edit to Stuart Tyson Smith. If you continue to do so, you will be blocked from editing.  13  """,0.08540416019968688,0,0,0,0,0,0
"""
— Preceding unsigned comment added by  (talk • contribs) """,0.08553311927244067,0,0,0,0,0,0
You need to sign the above and your RSN post.,0.09744495037011802,0,0,0,0,0,0
"A few things to get straight... 

Firstly, I do not like you. You look like a smug little prick to me.
Secondly, I do not like your ethnicity. Not one little bit. I'd like you to explain yourself on that count.
Thirdly, your dog is a bit of a bender. 

94.1.96.85",97.56748080253601,1,0,0,0,0,0
"Procedure 

Do I ask you for the award? Michelle Obama already has a million views this year and Anthony Davis (basketball) had a million in 2012. (T / C / WP:FOUR / WP:CHICAGO / WP:WAWARD)",0.08667375659570098,0,0,0,0,0,0
"Adding more than links 

I did add more thank links but the entire page was also marked as spam for no reason other than the no one is familiar with the one hundred year old industry. And you still have not explain how the links on this page http://en.wikipedia.org/wiki/Natural_building     are relevant and mine is not.",0.13803666224703193,0,0,0,0,0,0
"I know how it's pronounced in Turkish. The question is whether there's a specific pronunciation that's dominant in English. If not, it's best not to include any English transcription or pronunciation audio file.",0.09071049862541258,0,0,0,0,0,0
"Oh, sorry. I actually found it on an other page but I forgot it anyway... It was actually a note for myself (was going to rewrite the text). Suppose it slipped out of my mind.",0.09008534252643585,0,0,0,0,0,0
"""

 June 2008 

 Please do not vandalize pages, as you did with this edit to Bugatti Veyron. If you continue to do so, you will be blocked from editing.   talk  """,0.20286834333091974,0,0,0,0,0,0
"Terri Schiavo as Rorschach Test 

Now perhaps you see that utility of Terri Schiavo is as Rorschach Test.  You dangle that pretty, slender alive and aware young face in front of the Power Players (on both the Left and the Right) and you see how they respond.   If they respond inappropriately, then you make a note it, as if they were just some rat in your laboratory.  That is what make Wikiepda so powerful. And it is all true and NPOV; notable and fair.",0.2765592187643051,0,0,0,0,0,0
ok stop being lame. seriously. go watch pokemon.,1.2352274730801582,1,0,0,0,0,0
"Simpsons movie poster 
Did you create the Simpsons movie poster image or did you source it from somewhere else?",0.08105278830043972,0,0,0,0,0,0
"Help
Hey, can you help me with something? I uploaded this image to Wikipedia: http://en.wikipedia.org/wiki/File:Stikky_cemetary_San_Jose_1987.jpg I contacted the photographer and he gave me permission to use it on Wikipedia, so I was wondering what the proper licensing would be. Thanks in advance.",0.08495645015500486,0,0,0,0,0,0
"Looks good. It would be nice to see the counties, but it is a lot better than the current one. Good job.",0.11600758880376816,0,0,0,0,0,0
"The debunkers (pretending that they're objective sceptics) besides proving their lack of knowledge and lack of integrity on the various Astrology pages have also been personally attacking me on my own talk page.  When I dare try to defend myself, they block me out of Wikipedia.  So much for honest dialogue.  They can't win an argument fairly, so they resort to dirty tricks.",1.5919266268610954,0,0,0,0,0,0
"I did not intend to be disruptive, I was genuineley upset by the word constantly. I only tried to make it look like an april fool joke after you explanation made me look like an uptight weirdo",1.5295987017452717,1,0,0,0,0,0
"Matt, when mattsanchez.info goes live on Monday, among other things you'll see an invitation to be interviewed. This time you'll have nowhere to hide. Let's see who's a victim and who's a coward.",2.741731144487858,1,0,0,0,0,0
"Okay, I found a document that demonstrates the SCIMD listing by the WHO on the WHO site, now there should be no trouble with including the above text:",0.07400399190373719,0,0,0,0,0,0
"Valerie Poxleitner 

Valeri Poxleitner, A.K.A. Lights. If",0.18656471511349082,0,0,0,0,0,0
"Shamash is Sun 

I agree to merge Sammash in to Shamash, since Shamash is more likely to be correct.
Tracking the root of the word, clearly it is of Assyrian origin, in addition, it is a common vocabulary morph to substitute “Sh” to “S” and thus, nowadays, it is spelled as Shams in Modern Arabic.",0.09512215037830174,0,0,0,0,0,0
"I feel like I'm out of ideas for now, so maybe some other users will come up with things that address both our concerns. – (talk ⋅ contribs)",0.07728534401394427,0,0,0,0,0,0
"October 2010 (UTC)
The original nominator and I have been trying to restore the article, but others have been saying it was found to be merged by you so it has to stand. With the original nominator for deletion working to keep the article, and admitting he was mistaken in nominating the article of a noteworthy character, can we restore it now? If someone wants to make a legitimate nomination for deletion, that's fine.   09:43, 21",0.08403494721278548,0,0,0,0,0,0
"""

What chart are you looking at?  I don't see anything portraying that timing. [[User talk:Spinningspark|Spark]]''' """,0.0916118617169559,0,0,0,0,0,0
"Hello Setanta, can I ask you what you think of the proposal first put forward by Matt Lewis in July at Template talk:Country data Northern Ireland. I confess I am no expert on N.Ireland, but I believe this could solve the problem of N.Ireland having no flag to represent it on wiki. I have made a comment at that article. Cheers.",0.08103796862997115,0,0,0,0,0,0
"""
American Psychologist as additional resource

I did not see listed in the references any citations of the """"American Psychologist"""" articles in January 2003, some of which discuss this subject.   """,0.08117847610265017,0,0,0,0,0,0
"you have no authority to be threatning to block me about saying information about a company i work for. you do not even know anything about airliners bello. that is all i basically said, if that was so hard to comprehend. ( )",0.2650778042152524,0,0,0,0,0,0
"The real problem is the sneering and contemptuous attitude that you reveal in your first sentence in the last post. (It was originally followed by others in similar vein, which you have deleted.) Yes. I can cut and paste quotations. I can also select appropriate ones, in this case one which you would do well to consider. I will return to this when I have time, probably this weekend.",0.1519331242889166,0,0,0,0,0,0
"""
He does appear to be a bit of a fantasist. To be fair, he has carved a nice little career for himself and more fool the mugs that buy his books and believe what he says. But, like many people contributing to this page, I come from that background and whenever his name is mentioned the response is always """"Dave who?"""" No-one had ever heard of him at all until the books started coming out. """,0.2318020211532712,0,0,0,0,0,0
I intended this to go the page:,0.08393171010538936,0,0,0,0,0,0
"DXRAW come out, come out, where ever you are
How odd that DXRAW goes away and then in the follwing articles ExtraDry appears in the editing lists:
Aussie Aussie Aussie, Oi Oi Oi
Free Hugs Campaign
Newington College
Australian Army Cadets
John Cena
So you really are that cheer loving, free hugging, Newington teacher and cadet master who has the hots for John Cena with his shirt off. It's time you came out DXRAW!",0.5572320427745581,0,0,0,0,0,0
"This accusation is uncalled for.  I have only reverted one edit.  My second edit was to add the reference, not a revert.",0.09861097205430269,0,0,0,0,0,0
Do not help the jew Schnider. Final warning.,0.2794963773339987,1,0,0,0,0,0
"kudos for destroying article, copyright superstar! you really deserve nobel prize for copyright",0.12488157954066992,0,0,0,0,0,0
Don't peddle your crap please.  Hate to see another article get disputed for neutrality due to you.,98.3510971069336,1,0,0,0,0,0
"I think this one should DayZ (mod), the other one should be DayZ (video game), and DayZ should be just a disambiguation page.",0.07625239086337388,0,0,0,0,0,0
by those pushing an anti-MRM POV.,0.1697550993412733,0,0,0,0,0,0
"You really are a rebel guy, rebelguys! 

Time to get oral from a  prostitute'''!",97.9274332523346,1,0,0,0,1,0
"Fine, smarty pants. But just wait until they finally announce it. Then you'll see I am right and that you don't know everything.",0.27572251856327057,0,0,0,0,0,0
"AMBER+TAYLOR FOREVER 

AMBER + TAYLOR FOREVER♥♥♥♥♥♥♥♥♥",0.10480128694325686,0,0,0,0,0,0
"Kosovo template 

hi again. Can you please take a look at this template: . Shouldn't Albanian language be mentioned first since 90 % of the population are Albanians? (I changed this but some Serb nationalist keep reverting my edit) I hope I am not disturbing you but you are one of few here I consider to be quiet neutral.",0.16285751480609179,0,0,0,0,0,0
"""
Of course a true Dub will say 'depaaarted' or, more likely """"f**in' gone"""".   """,0.09439267450943589,1,0,0,0,0,0
I think it is a little disingenuous of Zet to claim that a division which had lost most of its fighting troops was 'far from destroyed' when its fighting capacity was close to nil.,0.1446368987672031,0,0,0,0,0,0
"Muslim Men Harassment of MM page 

It is amazing how three muslim men jumped all over this page, right after I added a number of things (30 minutes after - all three men, all muslims), and cleaned it up.  Does a woman working for human rights in Pakistan really get under your skin so badly?  Wow.

So sweetie, if you are so bloody busy, why not get busy, and stop harassing the women?  Are you *that* threatened?",7.439731806516647,1,0,0,0,0,0
", 3 August 2006 (UTC)

Hey, looks like your rehab program didn't take, and now Socafan's been community-banned. Your approach worked out REAL well, didn't it?  | Talk 15:04",0.08745617815293372,0,0,0,0,0,0
"PKK fighters who the past decades entering and living Syria for their fight in Turkish territories have no match in guerilla war, specialized to this, against the Turkish regime. Rebels and the army are far behind in abilities and training to match the PKK fighters.",2.924193814396858,0,0,0,0,0,0
"OMD, THL, H17, Depeche Mode, ABC are all not New Romantic, never have been, don't self identify as Romantics, fans don't consider them romantics yet 1 individual insists on keeping listing them on this page. Fans of the bands will just keep removing them because it is simply wrong. Stick to Visage and other blitZ bands or this article will be in perpetual edit war. 82.132.136.211",0.14753416180610657,0,0,0,0,0,0
"""

Ricky Gardiner
Woody, my man, thanks for your quick actions and additions re. this article (just a stub I created yonks ago to get rid of red links on Bowie/Pop articles). What is it that draws people like us to defence and rock (I think Nick D. is a member of the Military and Music projects as well). Then again, the riff for """"Lust for Life"""" came from Bowie's interpretation of an armed forces radio theme... Cheers,  """,0.08207806386053562,0,0,0,0,0,0
"Triple crown just about cleared.. 

OK, got out the broom and dusted off some stuff.. ) Cheers,  (talk · contribs)",0.1298703718930483,0,0,0,0,0,0
"As a rollbacker, that is particularly problematic.  You should be aware that editors who edit war may lose the privilege regardless of the means used to edit war.",0.08980197599157691,0,0,0,0,0,0
"What about non-american schools, mosques, synagogues, etc, etc... Wikipedia is so America-centric.",0.35833725705742836,0,0,0,0,0,0
"Thanks 

for fixing this.",0.179874652530998,0,0,0,0,0,0
"""

No not really. We may ask that the mention of fat being the fire source of the cremation of millions be reconsidered though - along with a few other items. The fat cremation """"wiki fact"""" is citable ( www.hdot - Emory U no less, Lipstadt) but doubtful. If the same science was applied to the holocaust as say the tinfoilers or flat earthers the deniers would be overjoyed. Be careful as to who gets the nutty fringe tinfoil label in the end. You get the permits and we'll bring the shovels. 159.105.80.141  """,0.4322327207773924,0,0,0,0,0,0
"Celebrities 

Talk about your fave celebs and even your crushes!",0.1455513178370893,0,0,0,0,0,0
"TM 

How astute, remember civility is the key. That verbal licking you gave me really failed to break the skin. MAYBE JUST MAYBE WE CAN GET ALONG? HOW ABOUT THAT?",3.7856005132198334,0,0,0,0,0,0
"Sofia Added 

I am from Sofia, Bulgaria. Our city has also joined this initative so I included it.",0.10089384159073234,0,0,0,0,0,0
Would you mind focusing on content's rather then contributer's ?,0.08298497414216399,0,0,0,0,0,0
"| decline=A bit too close for comfort, that one. Try to avoid the company name altogether. We get a bit edgy about accounts that appear to represent organisations.",0.09579950710758567,0,0,0,0,0,0
"Weatherman and better writing 

A lot of the changes you've made recently to the Weatherman page are notably more awkward, for no apparent reason.  I'm not particularly concerned about the changes in some adjectives surrounding how some organizations and events are characterized, but at the same time you rearranged sentences to read quite poorly.  Plus you seem to get really carried away with wikilinking (do readers really need a link to know what a bomb is?!).",0.23309628013521433,0,0,0,0,0,0
"""
Non-lead?
Shouldn't the title of the page be """"Supporting"""" or """"Minor"""" instead of """"Non-Lead""""?  """,0.08176133269444108,0,0,0,0,0,0
"Dispatch review 

I added some comments here. I think it is a wonderful dispatch - very clear. We've needed something like this for a long time.",0.09328439482487738,0,0,0,0,0,0
". I vote for Christ Pantocrator, though it could be nice with a wider crop",0.07983787218108773,0,0,0,0,0,0
"Here's an idea 

Go fuck yourself, cumshitter.",99.72801208496094,1,1,1,0,1,0
|listas = Manos Family,0.08911152253858745,0,0,0,0,0,0
""": So, despite your equivocation, you are still wrong. People do remove """"vile, vicious hate speech"""" whilst remaining on """"the right side of policy"""". 

 You made a very clear statement about Wikipedia policy - and I proved you were wrong. And you denied my unblock request as a result of your misinformation.

 I know expecting an apology from a Wikipedia administrator is a waste of time, but in future stay away from me, okay? I prefer to deal with admins who do know the rules.   

""",0.630737654864788,0,0,0,0,0,0
"""

 Requested move 

:Canada national football team (disambiguation) → ? – There's  I recently moved the American football team, which used to carry the moniker """"Canada national football team"""", to Canada national American football team, and I consider this move request, if successful, to be vindication of that move b  b """,0.0778949586674571,0,0,0,0,0,0
"""Where's the 24 defendants figure coming from? """"Nuremberg and Vietnam: An American Tragedy"""" by Telford Taylor (U.S. Chief Counsel at Nuremberg) mentions 200.

""",0.11619831202551723,0,0,0,0,0,0
"NO. You have the right to express an opinion that you consider it to be Hasbara, or crap, or both. You do not have the right to identify it as Hasbara, crap, or both.",0.11503493878990412,0,0,0,0,0,0
"""==GA Review==

:This review is transcluded from Talk:Battle of Rowton Heath/GA1. The edit link for this section can be used to add comments to the review.

Reviewer: '''''' *YES! 

I'll take a look over the next few days  and then start to make some comments. '''''' *YES! """,0.08456409559585154,0,0,0,0,0,0
for evidence. Please make sure you make yourself familiar with notes for the suspect before editing the evidence page.,0.07776530692353845,0,0,0,0,0,0
"AfD
Please see Wikipedia:Articles for deletion/Revelations. Guidelines for notability are outlined generally at WP:N, and specifically for songs at WP:NSONG. Thank you.",0.08048107265494764,0,0,0,0,0,0
"""Organizations 
|class=  Start               
|importance= Low           
|maindykdate=           
|needs-infobox= Yes     
|needs-image= Yes       
|attention=         
}}
{{WikiProject """,0.09886015905067325,0,0,0,0,0,0
"""

""""Actions in la-la land have real world consequences"""". 190.67.223.50  """,0.11023050174117088,0,0,0,0,0,0
"Dean Wormer Works for the Racists in Jena, LA==
I will continue to update the posting for Jena, LA to reflect the fact that thier 'famous' person of note was a SEGREGATIONIST DEMOCRAT which is in fact a historically accurate description.

==",0.5748458672314882,0,0,0,0,0,0
"Woopsies! 

oh thank you soooo much!!  I didn't know.  I PROMISE that i'll never ever do it again, ok?",0.1638660323806107,0,0,0,0,0,0
"""
 for everyone's info (particularly admins), i believe the latest sock-puppet for Igor is .  just a """"heads up"""".  """,0.29491628520190716,0,0,0,0,0,0
"Why are you giving me warnings? 

Before someone marks this as vandalism, I want you to at least read this. Why is this vandalism? I don't understand? I am new to Wikipedia and I am trying to figure it out. PLEASE DO NOT MARK THIS AS VANDALISM. I'm am not doing anything wrong. I just need answers from somebody. Please help.",0.18963748589158058,0,0,0,0,0,0
"""

 Gift cards for downloads 
Re: """"As of December 28, 2007 it is not possible to use gift cards to purchase MP3s even though the gift card FAQ claims """"Yes, Amazon.com gift cards can be used to buy Amazon MP3 and Unbox downloads"""" """" - strictly speaking, this is a false statement as were able to pay for orders with a gift card at that time.  One person already removed that line but it was reverted.  Is there a good way to go about providing verification?    """,0.08507039165124297,0,0,0,0,0,0
"I'm thinking about deleting War on Terror, Operation Enduring Freedom - Horn of Africa, and Operation Enduring Freedom - Phillipines because they are redundant. I'd like for people vote on it.",0.11190035147592425,0,0,0,0,0,0
"""

No it's not """"useful information about the topic"""" and it's a good idea. Only 1 screenshot is allowed per game, at most 2 if they really relay something.   """,0.08720006444491446,0,0,0,0,0,0
"try passing illegaly the border from USA to mexico... you'll end in prison too, but the're no communists there",1.6641458496451378,0,0,0,0,0,0
"""

 unsourced personal commentary 

A """"new"""" account has re added this: it looks like unsourced personal commentary.""",0.08810414001345634,0,0,0,0,0,0
"Your comment is indented as if it is a response to mine, but I am not the one who removed the discussion.",0.09981299517676234,0,0,0,0,0,0
"""

We all know that. just about everyone here watches the updates. Theres a REASON they aren't listed.  ► Complaints  """,0.16497531905770302,0,0,0,0,0,0
"Hello! 

Long time no shart!",0.09316182695329189,0,0,0,0,0,0
"A third term is significant simply because it is rare. The electorate and party (often on behalf of the former) are disillusioned with the party leader by this time, thus they kick him/her out. Read about Margaret Thatcher.",0.32038597855716944,0,0,0,0,0,0
"""

 Some baklava for you! 

  A Gift, in the hopes that you reconsider my indefinete block. A traditional food from the middle east, made best in afghanistan Metalman59 """,0.10786827187985182,0,0,0,0,0,0
".

Mevins31 says:

I will be changing your elegant profile shot of Bruce to a better picture as soon as I upload it. I appreciate ordinary Jay Bruce fans, but I am Jay's biggest fan. Thanks for your attention. I think Jay would agree that a picture on Wikipedia has little to do with furthering his career, but nice try",0.09674674365669489,0,0,0,0,0,0
"I've said once, i say it again - if you don like thugstep that's you bizness. If you think that quite a range of refenreces to web-pages stays it non-notable you are welcome to tell it to admin for it to be deleted.  82.209.225.33",0.22699350956827402,0,0,0,0,0,0
"Although it doesn't extend to the modern era, you might want to look at Ancient higher-learning institutions to see how it relates to Chinese higher learning institutions.",0.10335890110582113,0,0,0,0,0,0
"Do not harass other editors with no basis
You have posted a baseless warning/threat on my user page. Do not post any more things on my page. Otherwise, I will complain to the administrators, or even Jim Wales if I have to.",0.3833765396848321,0,0,0,0,0,0
"""

 The Comma 

Is not the correct title for the first series """"Yes Minister"""" (without the comma)? I believe it was only """"Yes, Prime Minister"""" that ever had the comma. Unless there are objections I will be moving the page.""",0.08598242420703173,0,0,0,0,0,0
Content subsumed into Maneesh page (same entry different spelling) And REDIRECT.,0.08844123804010451,0,0,0,0,0,0
"Ditto - congrats, and all the best to you!",0.07123125833459198,0,0,0,0,0,0
"""
13:07 is when that part of the video shows it.  It says """"lots of small villages have prostitution in karaoke joints,"""" and that this one had a single orangutan in it.  It doesn't say its common everywhere though.  """,0.9062403813004494,0,0,0,0,0,0
"Fuck you, Smith. Please have me notified when you die. I want to dance on your grave.",99.69555139541626,1,0,1,1,1,0
I have seen your post now but I replaced the pop punk reference which was there again with rock a few days before.,0.07861261256039143,0,0,0,0,0,0
"Please avoid using abusive edit summaries as per Wikipedia:Civility and Wikipedia:No personal attacks. Thanks and happy editing. Please do not make personal attacks on other people, as you did at Minneapolis, Minnesota. Wikipedia has a policy against personal attacks. In some cases, users who engage in personal attacks may be blocked from editing by admins or banned by the arbitration committee. Comment on content, not on other contributors or people. Please resolve disputes appropriately. Thank you.",0.24891863577067852,0,0,0,0,0,0
"I shit on your face 

fuck you",99.73822236061096,1,0,1,0,1,0
"You are 

so retarded.",99.4086742401123,1,0,0,0,1,0
"Thanks Stephan, my interpretation is that Mr_Nice_Guy removed the content before discussing it on the talk page, if he was concerned about contents reliability, I thought I read that editors are supposed to bring it up in discussion first and reach a consensus instead of deleting sourced material.",0.07610226166434586,0,0,0,0,0,0
", which I made up by fixing STEM articles",0.13570128940045834,0,0,0,0,0,0
